,Height,Weight,Grade
2903,173.738021759,65.9393004254,C
2904,178.917285112,71.763917475,E
2905,174.647119228,66.670113972,D
2906,159.759020792,56.3049092488,D
2907,171.44603108,62.2527371903,E
2908,167.937269773,60.8711554911,D
2909,177.077132192,67.6502532484,C
2910,171.776064614,64.8558315651,D
2911,173.966159519,64.5986304227,C
2912,175.701131961,68.4825738235,E
2913,163.853652297,57.3365646675,C
2914,173.852575287,65.8504338654,A
2915,171.014225522,63.5829623275,C
2916,168.931797607,62.1807660605,D
2917,175.964208581,65.530973997,B
2918,165.858710911,59.5453990806,B
2919,183.39005249,71.4754733729,B
2920,175.182040908,67.9484270966,D
2921,168.346601054,61.5131198281,D
2922,182.634995589,73.1011536051,D
2923,171.154233887,63.5846686451,C
2924,171.040878767,63.836633924,C
2925,159.246086678,56.0445223528,E
2926,157.339489921,52.3917435069,D
2927,172.403010728,64.4226814641,D
2928,179.387649276,68.7334338649,E
2929,170.274579037,64.8962863682,B
2930,172.847778605,66.0486924788,D
2931,175.380608269,66.0453357187,C
2932,176.313935108,67.5003998673,C
2933,173.145335418,64.6062483788,C
2934,178.397558124,67.7164964513,C
2935,177.638040709,68.8234129803,C
2936,167.134837025,62.8053554434,D
2937,172.941866754,66.2989134807,E
2938,176.863745426,67.301716846,D
2939,175.382659337,66.6879336761,C
2940,161.471542225,55.877747618,A
2941,190.67005746,78.3100063331,E
2942,171.93003148,64.8249520264,C
2943,174.936940172,67.7678391768,D
2944,174.837392423,68.0673094622,E
2945,181.83560004,70.5818922513,E
2946,170.112832867,62.1130887461,D
2947,168.395559906,62.6677100862,D
2948,182.576031834,70.666897083,B
2949,177.284457769,69.5075665726,E
2950,163.438793384,59.5809651446,C
2951,172.62897785,65.296791146,B
2952,174.987325699,67.6128258307,C
2953,165.516121183,59.8477158061,C
2954,176.955836222,67.2418066811,B
2955,177.384224805,67.2490152232,B
2956,173.497059631,66.0181480703,D
2957,167.966385415,60.4923537127,D
2958,177.354860379,67.9382475109,C
2959,171.881210429,65.3762715956,E
2960,171.922809076,65.0206626434,A
2961,175.30986778,66.4337255119,E
2962,172.152000712,63.6710563715,E
2963,167.252975817,60.0128239282,D
2964,169.362239621,62.4535456247,D
2965,171.795208039,64.1295911567,D
2966,159.856311725,55.2233690649,E
2967,179.795205863,70.2623835686,B
2968,175.080702999,64.1406925004,B
2969,173.213947612,63.4906563452,D
2970,179.970102786,71.0471632086,C
2971,175.399073355,67.9072408516,C
2972,167.79433533,61.571427072,B
2973,168.684357325,61.0135391913,E
2974,165.185460147,58.7352389637,A
2975,170.944211793,64.6531557159,C
2976,187.064475739,73.1182011545,B
2977,159.606235736,57.6498821307,E
2978,169.647513271,61.1763035166,E
2979,170.569049246,61.649565227,D
2980,164.445564441,60.0027910764,E
2981,171.381172251,63.7266972531,C
2982,172.492905193,65.4348785607,E
2983,164.171395915,57.9690798183,A
2984,173.806849253,66.3333985162,C
2985,169.5158318,60.9738844151,D
2986,177.243671879,68.9712027674,D
2987,172.546763644,66.030762049,D
2988,164.839309391,57.3134946872,B
2989,171.100422523,62.5780833471,E
2990,167.135488665,59.6366175071,B
2991,171.495510984,63.6512538964,B
2992,169.28484052,63.074014918,D
2993,176.044266902,68.2074321524,D
2994,177.934738121,69.7631251493,D
2995,172.579109087,64.0195263023,B
2996,180.852493751,72.5166486707,A
2997,176.139931342,67.7799157254,C
2998,166.606183881,59.7306214858,E
2999,172.580980642,63.7496006129,A
3000,163.867983093,58.9513154265,E
3001,178.668536258,67.7969775897,B
3002,173.810395686,65.8701948035,E
3003,165.119620466,58.5449811836,D
3004,169.194476754,60.528826403,D
3005,173.757644094,66.1039281196,C
3006,176.362722115,67.0115926909,B
3007,178.587854974,70.5856353993,E
3008,165.724759004,59.9284232099,C
3009,168.996564695,61.9127146976,C
3010,176.714373634,69.1249756134,D
3011,163.486553495,57.648307238,C
3012,168.802966268,61.5874705132,C
3013,185.379730262,72.9565171102,B
3014,168.855593351,61.8216064755,E
3015,165.833899428,59.2387907194,C
3016,176.006463328,66.4550325389,D
3017,171.197369623,64.3588700985,D
3018,184.597695273,71.7543630748,D
3019,165.512409579,60.8935410551,C
3020,176.379239274,66.5560248316,D
3021,170.968039747,62.952070972,D
3022,171.087907149,63.6808166384,A
3023,166.018769957,62.1626893608,C
3024,167.211205657,59.6461590858,C
3025,177.902005258,67.3170733144,B
3026,176.53490909,67.4949726533,C
3027,160.892205745,56.3961339928,D
3028,167.822913238,60.5392924405,D
3029,168.772494396,62.8841086678,E
3030,166.198361685,60.7574737381,B
3031,172.925556227,66.231957862,B
3032,166.879236992,59.2984777839,D
3033,168.740999221,62.2339568899,E
3034,171.96792224,62.9637319924,E
3035,171.029463721,65.3775562372,A
3036,179.010738383,68.1353729368,B
3037,185.121757378,73.8013062805,B
3038,169.91284929,62.8713717759,E
3039,170.583804416,63.4891928309,E
3040,167.24890031,61.904854117,C
3041,182.947051404,72.3657137696,C
3042,175.156650169,68.1177455904,D
3043,167.502626412,60.7436840304,D
3044,177.509585805,66.5106698063,E
3045,172.927860731,64.8280490197,D
3046,164.982326606,60.0466548591,A
3047,181.635373794,70.9083460895,C
3048,175.236820053,66.5754089458,B
3049,162.650155943,58.8192271112,B
3050,167.239818667,60.9237820398,C
3051,184.369470657,72.7382259109,E
3052,177.865475505,67.6424053065,C
3053,156.617356404,52.5527926192,E
3054,173.938746241,64.9395826293,C
3055,171.282724657,64.4546409718,C
3056,158.730774036,55.3325578597,E
3057,173.898970239,63.7068215212,C
3058,172.385418234,64.1932814421,E
3059,167.206770588,61.2591676044,E
3060,168.397460641,63.7373971456,E
3061,174.856308632,64.9258128505,B
3062,179.841858277,69.5276333126,D
3063,177.756304769,68.5125395749,C
3064,170.784570931,62.6901520062,D
3065,159.295041743,54.6996622373,A
3066,179.036527181,67.3150525866,C
3067,182.355920967,72.1483523682,B
3068,169.01521556,61.6433682581,A
3069,174.778472768,64.5112180411,D
3070,175.432716969,65.4946681718,E
3071,174.487372009,65.2358726506,E
3072,171.666108525,64.3545407894,E
3073,178.787496441,67.6192826715,E
3074,181.615871913,71.5614020059,A
3075,167.63620528,61.1354981574,C
3076,174.410970897,66.0452708236,E
3077,174.658088859,66.4497262249,D
3078,175.813336419,66.6479313943,C
3079,178.535878558,68.1335749559,D
3080,163.546031093,57.7466568141,E
3081,169.679072111,64.8126151528,E
3082,176.333260236,67.6034634092,E
3083,176.28585679,65.3261310402,C
3084,177.837156462,67.81932485,C
3085,177.86302804,68.1819331527,B
3086,180.201162527,70.3521508963,A
3087,174.497528828,66.8148419284,C
3088,168.756338265,63.9715492525,C
3089,174.449861859,65.4897073795,B
3090,176.051275207,67.427809131,E
3091,173.967272585,66.5675755784,E
3092,178.876612511,68.1306054709,C
3093,158.236228737,55.5609442611,C
3094,169.899059047,61.8519949077,D
3095,173.487586637,64.4874774087,E
3096,170.049990271,62.8855240166,A
3097,173.706686524,66.7201317995,B
3098,168.119777498,61.1689365945,B
3099,172.137746841,62.3435158625,E
3100,183.56864434,71.6582312169,C
3101,186.694666658,75.5690284139,A
3102,178.339733536,69.8306269011,E
3103,168.235534562,62.4679698635,C
3104,172.508148618,64.260951436,C
3105,160.891007897,56.3044142174,E
3106,172.949208699,64.2509267227,C
3107,166.070276547,61.0652914969,C
3108,185.102986526,74.4858357924,D
3109,176.000886416,66.6589894976,C
3110,173.827728411,66.707916416,D
3111,180.888362789,71.2713380833,C
3112,175.345871014,66.7027710699,B
3113,185.261545521,73.3802438448,C
3114,178.549907513,69.0207801331,D
3115,175.727724424,69.1544637514,C
3116,178.903399609,67.087236624,B
3117,180.201368531,68.8792300441,E
3118,167.505198266,60.0021112637,E
3119,171.21355694,63.5653856665,E
3120,170.308362098,61.6697170311,E
3121,176.934516122,66.5293205071,C
3122,157.781864877,56.4960586199,D
3123,172.785173956,66.7115828854,A
3124,175.993117859,66.0578685166,B
3125,174.830342355,64.9510288573,D
3126,180.876789443,69.3794661889,B
3127,173.936087898,65.3601160174,E
3128,176.376776722,66.6297389203,D
3129,164.030855645,58.5068108124,E
3130,177.724432114,67.2902547157,B
3131,168.937277918,59.4810852899,C
3132,176.533779623,67.9785839994,D
3133,166.520555846,60.2168281902,B
3134,168.668170042,62.906374099,E
3135,184.403484514,73.996538888,D
3136,170.416600892,62.9639821343,D
3137,174.228936151,66.4982002567,C
3138,170.891389991,64.3767521615,E
3139,174.144053369,67.211467521,E
3140,174.973470543,66.9396127717,B
3141,172.610866279,65.0535799652,E
3142,172.931257927,63.9670047062,D
3143,173.539502846,64.6705823552,D
3144,165.335964865,59.3883297562,D
3145,163.082695177,59.4297612412,C
3146,175.236618269,66.4816177116,D
3147,175.661450567,68.1303968297,E
3148,172.00688004,66.5224320091,C
3149,178.515195446,69.8775464269,E
3150,171.219676599,61.4100196308,D
3151,168.088282865,62.9862183417,B
3152,165.634957448,59.8901448319,D
3153,171.425740519,61.0970681511,C
3154,179.980842515,70.7021088097,C
3155,168.964618483,61.7696839893,E
3156,174.026677409,66.0959857535,E
3157,167.229745543,59.1587171299,D
3158,179.65686416,70.4444505005,D
3159,184.923438409,72.1298006468,C
3160,177.631371255,66.2391135933,D
3161,173.177385528,64.9469327297,E
3162,158.945386887,53.8382413113,C
3163,166.167011208,59.6707828508,A
3164,185.20186052,73.5113961472,C
3165,165.87718887,60.4731254636,E
3166,174.222847768,67.2403101709,D
3167,178.029158079,69.4746429971,B
3168,179.347228554,71.6593272948,C
3169,184.681077517,71.5298970235,C
3170,171.35904925,64.1313360439,C
3171,170.297854322,63.4434668627,B
3172,174.806984815,68.1046834257,D
3173,162.486665697,59.1067074673,D
3174,165.301695315,59.3747298853,D
3175,172.684130083,63.9415685198,D
3176,170.916144401,64.4415997222,B
3177,170.538822131,63.340465293,E
3178,171.537138792,63.6777796606,C
3179,174.925022458,67.5643794675,D
3180,172.892969429,62.4859520532,E
3181,176.207982116,66.2125210001,E
3182,165.401018849,59.9269947334,C
3183,173.149296572,63.5411118869,C
3184,178.150671316,67.3213688724,B
3185,168.009829348,62.5950774937,E
3186,176.76798423,68.5284941756,D
3187,185.834011129,73.8869209148,B
3188,177.407807935,68.2297935056,C
3189,171.898653604,63.0189478098,E
3190,167.162798914,60.100734981,B
3191,171.137378316,64.0813239268,B
3192,174.411078137,66.2734177895,E
3193,170.165759794,63.7951117522,C
3194,171.306496292,64.3896885303,B
3195,181.271471774,71.5137536869,E
3196,179.445578023,70.3047836154,C
3197,176.896769369,67.3983720315,B
3198,171.916441151,64.5409945453,D
3199,171.695416957,64.2462718706,E
3200,176.732907412,68.3013521056,D
3201,174.256003261,64.7793948728,C
3202,169.416258781,61.8344586153,B
3203,167.671941328,61.4809789877,B
3204,166.727113948,60.0647277273,B
3205,167.02295926,60.2949692359,D
3206,174.056550731,67.0372782307,C
3207,168.748120437,62.8794773236,A
3208,178.201871809,68.9656720786,C
3209,183.174065671,70.9662599206,E
3210,176.977995862,68.8994408212,E
3211,174.067204368,65.8014026348,E
3212,179.619227667,69.7223074373,C
3213,170.956424897,62.7564404288,C
3214,171.596482398,65.1775161865,C
3215,169.376841087,62.8632803837,C
3216,168.260019714,61.2470928799,E
3217,176.860317952,68.615268061,D
3218,165.420135866,60.2440063968,E
3219,164.161526092,58.0100933982,D
3220,164.880383547,59.3617439913,D
3221,177.309443693,66.7871980536,D
3222,172.990795699,64.3448822561,D
3223,160.415062473,56.2506548265,B
3224,187.698752637,76.2209835618,B
3225,177.844421135,68.966796431,C
3226,176.89085107,68.2395577246,B
3227,176.921344526,67.5291387326,B
3228,171.373219957,65.8357632142,E
3229,168.160504002,59.4036668186,E
3230,172.9559325,65.986019449,C
3231,172.008086566,64.8183415776,C
3232,163.032513278,58.2787188697,E
3233,172.991194477,65.6404489464,D
3234,176.194635873,67.3701556394,C
3235,176.496081817,68.7591796494,D
3236,176.123471866,68.5164284014,C
3237,170.049274868,61.3012763703,A
3238,179.24011272,69.5117102064,E
3239,168.198113507,60.59819604,E
3240,175.651161665,67.3202884375,D
3241,171.911947654,63.7771551473,C
3242,164.724712765,60.0760397446,C
3243,166.025411844,60.2714173201,D
3244,185.054007494,72.1008264334,D
3245,167.234762996,61.7002952911,C
3246,177.311913269,68.6925776234,B
3247,173.434101861,65.6630365657,C
3248,174.970492344,65.8186365136,E
3249,169.512081347,62.96276658,D
3250,164.947905693,58.1892589998,E
3251,181.6134564,70.0811460111,E
3252,182.836762284,72.3402057819,D
3253,169.376385281,63.290902372,E
3254,166.93138097,61.6330321298,A
3255,165.12679025,61.6184442483,D
3256,185.346873638,73.5429265821,E
3257,177.52388788,70.841595521,C
3258,173.265014822,64.3596297637,D
3259,179.130893003,71.0159661622,D
3260,167.576776248,60.1606222768,E
3261,175.662202477,67.3103280667,B
3262,176.484989622,68.7797833334,D
3263,179.017981663,67.5016350078,C
3264,173.850616596,64.8649714673,E
3265,163.186210492,59.556462488,E
3266,172.075753335,62.8876666968,C
3267,162.123019422,56.9623742299,A
3268,169.614929433,61.2516694055,B
3269,177.254077977,65.3698292983,E
3270,175.753737403,68.1237924773,E
3271,170.863802318,64.5632283848,E
3272,172.867113137,64.2813906505,D
3273,177.638854515,67.0416684567,B
3274,179.015881232,70.2508659763,E
3275,174.211567077,65.1168846881,A
3276,167.428441176,63.4116671433,B
3277,183.582075395,72.5670014923,C
3278,162.561058179,57.8724255446,D
3279,175.344816783,67.5222633808,A
3280,169.744816577,62.7746265031,E
3281,171.168023558,64.7415075131,C
3282,176.650352551,68.3609856012,B
3283,174.57096202,68.3985814591,C
3284,159.293565642,55.3086785309,E
3285,166.572931797,60.2833325842,D
3286,167.552252299,62.3742818646,C
3287,169.713588524,63.1819622587,B
3288,182.859444416,71.2978366455,D
3289,172.438338194,62.5712340396,B
3290,170.485002759,61.9818119158,D
3291,173.684743444,65.4209458412,E
3292,179.494223141,68.3262875347,D
3293,160.056992274,56.5633473233,B
3294,171.010413355,64.0577061598,C
3295,176.056672503,67.5611476567,B
3296,168.459334599,61.1222503522,D
3297,166.309356429,61.5255549887,C
3298,167.938789406,61.3438579131,C
3299,176.49731251,66.9969643791,C
3300,180.840117829,70.5763343161,D
3301,183.041758813,70.4596881639,C
3302,172.729067399,64.6825387668,C
3303,180.20247993,69.8070632945,A
3304,169.431877503,61.2408564179,D
3305,169.217529701,62.5480555025,C
3306,170.133788311,62.5605161395,E
3307,180.011363207,70.1644513974,E
3308,167.879435183,62.2725337063,E
3309,176.608156158,65.4910325316,C
3310,164.710077116,59.8786410476,B
3311,171.704185815,64.4537866226,C
3312,175.250524411,66.5778765447,D
3313,176.939478423,68.4884143024,D
3314,174.243897133,66.8347876011,E
3315,177.497539103,69.7632249853,D
3316,175.635219136,67.4071056621,D
3317,182.091681724,71.0258365967,C
3318,171.12783363,64.2634077279,B
3319,171.488628145,64.2213196795,E
3320,164.61499216,58.1666303883,C
3321,174.866179067,68.7476377047,D
3322,171.500697487,64.9016952974,B
3323,183.805399977,72.0235964381,B
3324,173.357751053,64.5090395724,B
3325,183.751607222,72.4944112808,D
3326,181.836090929,70.7193735054,C
3327,166.274638054,62.2568053245,E
3328,161.756320699,58.0507185616,A
3329,169.375889178,64.225911059,C
3330,175.859147719,68.4524330967,E
3331,165.165043739,59.2431180913,D
3332,177.787636233,68.602178374,A
3333,174.423563962,65.8080115444,B
3334,179.622187702,69.6481305236,B
3335,168.977271382,63.9000129401,D
3336,167.990394593,62.7613432391,E
3337,164.361667733,59.1850600705,A
3338,177.987136317,65.7015604226,E
3339,162.691437379,58.7631209579,E
3340,179.65407421,70.1599472183,C
3341,172.288170294,64.2053122126,E
3342,176.484566996,68.0003402396,A
3343,179.536816403,68.3447880472,B
3344,168.602439615,60.5018889407,A
3345,170.742146101,63.9451860776,C
3346,170.255095404,64.0250381511,D
3347,153.617708864,51.0010609723,B
3348,170.517627656,63.397504784,C
3349,174.024587483,63.8340886014,B
3350,182.738638703,72.5686740832,C
3351,170.841600842,64.6920960047,D
3352,184.585712054,74.4658588401,E
3353,179.552570893,69.0679107886,C
3354,182.903961672,71.4864139314,D
3355,173.081267165,64.8256104864,E
3356,175.027573876,66.7024183089,D
3357,172.734623747,65.9851106321,D
3358,174.777651592,66.2591943939,D
3359,175.18501774,67.3489724945,D
3360,171.15059801,65.4891732725,C
3361,177.89994382,67.7994112434,E
3362,168.662803758,62.238733919,A
3363,172.105929563,65.4548031463,C
3364,173.101730557,62.9831437217,C
3365,165.069137541,61.3567184556,B
3366,179.07847708,69.2605058888,C
3367,170.522186538,64.0860152297,E
3368,169.695760685,61.8761762691,B
3369,172.390228592,64.0721783236,B
3370,163.34472557,60.7321014294,D
3371,169.384220648,62.7265920631,E
3372,167.70686248,60.3739546277,A
3373,175.563540642,66.4269733056,C
3374,170.116773028,62.785423147,E
3375,170.537533842,64.1434117274,E
3376,170.467279161,64.1547484812,E
3377,165.283338291,60.1307370077,E
3378,168.136963063,61.9592618531,D
3379,161.348670455,56.4173659722,E
